sensor,metric,granularity,old_period,new_period,old_n,new_n,old_n_eff,new_n_eff,old_mean,new_mean,mean_delta,old_std,new_std,old_min,old_max,new_min,new_max,cohens_d,std_ratio,p_welch,p_levene,mean_shift,variance_shift
IPS7100_MHC_001,temperature,day_to_day,2025-07-26,2025-07-27,288,288,288.0,288.0,26.8931,26.8931,0.0,0.0,0.0,26.8931,26.8931,26.8931,26.8931,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-07-27,2025-07-28,288,288,288.0,288.0,26.8931,26.8931,0.0,0.0,0.0,26.8931,26.8931,26.8931,26.8931,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-07-28,2025-07-29,288,288,288.0,288.0,26.8931,26.8931,0.0,0.0,0.0,26.8931,26.8931,26.8931,26.8931,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-07-29,2025-07-30,288,288,288.0,288.0,26.8931,26.8931,0.0,0.0,0.0,26.8931,26.8931,26.8931,26.8931,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-07-30,2025-07-31,288,288,288.0,288.0,26.8931,26.8931,0.0,0.0,0.0,26.8931,26.8931,26.8931,26.8931,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-07-31,2025-08-01,288,288,288.0,288.0,26.8931,26.8931,0.0,0.0,0.0,26.8931,26.8931,26.8931,26.8931,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-08-01,2025-08-02,288,288,288.0,288.0,26.8931,26.8931,0.0,0.0,0.0,26.8931,26.8931,26.8931,26.8931,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-08-02,2025-08-03,288,288,288.0,288.0,26.8931,26.8931,0.0,0.0,0.0,26.8931,26.8931,26.8931,26.8931,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-08-03,2025-08-04,288,288,288.0,288.0,26.8931,26.8931,0.0,0.0,0.0,26.8931,26.8931,26.8931,26.8931,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-08-04,2025-08-05,288,288,288.0,288.0,26.8931,26.8931,0.0,0.0,0.0,26.8931,26.8931,26.8931,26.8931,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-08-05,2025-08-06,288,288,288.0,288.0,26.8931,26.8931,0.0,0.0,0.0,26.8931,26.8931,26.8931,26.8931,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-08-06,2025-08-07,288,288,288.0,288.0,26.8931,26.8931,0.0,0.0,0.0,26.8931,26.8931,26.8931,26.8931,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-08-07,2025-08-08,288,288,288.0,288.0,26.8931,26.8931,0.0,0.0,0.0,26.8931,26.8931,26.8931,26.8931,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-08-08,2025-08-09,288,288,288.0,288.0,26.8931,26.8931,0.0,0.0,0.0,26.8931,26.8931,26.8931,26.8931,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-08-09,2025-08-10,288,288,288.0,288.0,26.8931,26.8931,0.0,0.0,0.0,26.8931,26.8931,26.8931,26.8931,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-08-10,2025-08-11,288,288,288.0,288.0,26.8931,26.8931,0.0,0.0,0.0,26.8931,26.8931,26.8931,26.8931,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-08-11,2025-08-12,288,288,288.0,288.0,26.8931,26.8931,0.0,0.0,0.0,26.8931,26.8931,26.8931,26.8931,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-08-12,2025-08-13,288,288,288.0,288.0,26.8931,26.8931,0.0,0.0,0.0,26.8931,26.8931,26.8931,26.8931,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-08-13,2025-08-14,288,288,288.0,288.0,26.8931,26.8931,0.0,0.0,0.0,26.8931,26.8931,26.8931,26.8931,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-08-14,2025-08-15,288,288,288.0,288.0,26.8931,26.8931,0.0,0.0,0.0,26.8931,26.8931,26.8931,26.8931,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-08-15,2025-08-16,288,288,288.0,288.0,26.8931,26.8931,0.0,0.0,0.0,26.8931,26.8931,26.8931,26.8931,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-08-16,2025-08-17,288,288,288.0,288.0,26.8931,26.8931,0.0,0.0,0.0,26.8931,26.8931,26.8931,26.8931,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-08-17,2025-08-18,288,288,288.0,5.7,26.8931,32.0416,5.1485,0.0,6.0173,26.8931,26.8931,26.8931,48.1564,1.2079,inf,1.01e-01,1.00e-15,False,True
IPS7100_MHC_001,temperature,day_to_day,2025-08-18,2025-08-19,288,288,5.7,14.6,32.0416,30.8938,-1.1478,6.0173,2.4163,26.8931,48.1564,29.6764,40.3786,-0.2499,0.4016,6.77e-01,1.19e-01,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-08-19,2025-08-20,288,288,14.6,288.0,30.8938,29.6764,-1.2174,2.4163,0.0,29.6764,40.3786,29.6764,29.6764,-0.7113,0.0,7.59e-02,1.00e-15,False,True
IPS7100_MHC_001,temperature,day_to_day,2025-08-20,2025-08-21,288,288,288.0,288.0,29.6764,29.6764,0.0,0.0,0.0,29.6764,29.6764,29.6764,29.6764,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-08-21,2025-08-22,288,288,288.0,288.0,29.6764,29.6764,0.0,0.0,0.0,29.6764,29.6764,29.6764,29.6764,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-08-22,2025-08-23,288,288,288.0,288.0,29.6764,29.6764,0.0,0.0,0.0,29.6764,29.6764,29.6764,29.6764,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-08-23,2025-08-24,288,288,288.0,288.0,29.6764,29.6764,0.0,0.0,0.0,29.6764,29.6764,29.6764,29.6764,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-08-24,2025-08-25,288,288,288.0,2.9,29.6764,31.6858,2.0094,0.0,4.6128,29.6764,29.6764,25.8046,42.0369,0.615,inf,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-08-25,2025-08-26,288,288,2.9,7.0,31.6858,26.666,-5.0198,4.6128,2.907,25.8046,42.0369,24.8845,35.75,-1.2997,0.6302,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-08-26,2025-08-27,288,288,7.0,288.0,26.666,24.8845,-1.7815,2.907,0.0,24.8845,35.75,24.8845,24.8845,-0.8652,0.0,1.57e-01,1.00e-15,False,True
IPS7100_MHC_001,temperature,day_to_day,2025-08-27,2025-08-28,288,288,288.0,288.0,24.8845,24.8845,0.0,0.0,0.0,24.8845,24.8845,24.8845,24.8845,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-08-28,2025-08-29,288,288,288.0,288.0,24.8845,24.8845,0.0,0.0,0.0,24.8845,24.8845,24.8845,24.8845,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-08-29,2025-08-30,288,288,288.0,288.0,24.8845,24.8845,0.0,0.0,0.0,24.8845,24.8845,24.8845,24.8845,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-08-30,2025-08-31,288,288,288.0,288.0,24.8845,24.8845,0.0,0.0,0.0,24.8845,24.8845,24.8845,24.8845,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-08-31,2025-09-01,288,288,288.0,288.0,24.8845,24.8845,0.0,0.0,0.0,24.8845,24.8845,24.8845,24.8845,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-09-01,2025-09-02,288,288,288.0,288.0,24.8845,24.8845,0.0,0.0,0.0,24.8845,24.8845,24.8845,24.8845,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-09-02,2025-09-03,288,288,288.0,8.9,24.8845,27.2442,2.3597,0.0,4.2626,24.8845,24.8845,22.0784,45.1437,0.7815,inf,1.37e-01,1.00e-15,False,True
IPS7100_MHC_001,temperature,day_to_day,2025-09-03,2025-09-04,288,109,8.9,5.9,27.2442,26.48,-0.7642,4.2626,3.32,22.0784,45.1437,23.3565,35.7871,-0.1893,0.7789,7.07e-01,8.27e-01,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-09-04,2025-09-05,109,179,5.9,16.4,26.48,31.5413,5.0613,3.32,5.8101,23.3565,35.7871,23.8018,66.632,1.0057,1.75,2.23e-02,3.21e-01,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-09-05,2025-09-06,179,288,16.4,4.8,31.5413,21.9525,-9.5888,5.8101,2.6195,23.8018,66.632,20.3567,32.6556,-2.3091,0.4509,1.26e-04,2.83e-01,True,False
IPS7100_MHC_001,temperature,day_to_day,2025-09-06,2025-09-07,288,288,4.8,6.8,21.9525,23.5716,1.6191,2.6195,4.2924,20.3567,32.6556,20.1018,36.4556,0.4546,1.6386,4.46e-01,9.82e-01,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-09-07,2025-09-08,288,288,6.8,9.2,23.5716,20.1351,-3.4365,4.2924,2.3031,20.1018,36.4556,18.9087,29.1499,-0.996,0.5366,9.33e-02,7.32e-01,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-09-08,2025-09-09,288,288,9.2,288.0,20.1351,18.9087,-1.2263,2.3031,0.0,18.9087,29.1499,18.9087,18.9087,-0.7517,0.0,1.46e-01,1.00e-15,False,True
IPS7100_MHC_001,temperature,day_to_day,2025-09-09,2025-09-10,288,288,288.0,288.0,18.9087,18.9087,0.0,0.0,0.0,18.9087,18.9087,18.9087,18.9087,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-09-10,2025-09-11,288,288,288.0,288.0,18.9087,18.9087,0.0,0.0,0.0,18.9087,18.9087,18.9087,18.9087,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-09-11,2025-09-12,288,288,288.0,288.0,18.9087,18.9087,0.0,0.0,0.0,18.9087,18.9087,18.9087,18.9087,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-09-12,2025-09-13,288,288,288.0,2.9,18.9087,26.4909,7.5821,0.0,6.8178,18.9087,18.9087,18.9087,37.6125,1.57,inf,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-09-13,2025-09-14,288,288,2.9,9.1,26.4909,26.5387,0.0478,6.8178,1.7935,18.9087,37.6125,25.603,36.4925,0.0096,0.2631,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-09-14,2025-09-15,288,288,9.1,288.0,26.5387,25.604,-0.9347,1.7935,0.0,25.603,36.4925,25.604,25.604,-0.7358,0.0,1.54e-01,1.00e-15,False,True
IPS7100_MHC_001,temperature,day_to_day,2025-09-15,2025-09-16,288,288,288.0,288.0,25.604,25.604,0.0,0.0,0.0,25.604,25.604,25.604,25.604,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-09-16,2025-09-17,288,288,288.0,288.0,25.604,25.604,0.0,0.0,0.0,25.604,25.604,25.604,25.604,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-09-17,2025-09-18,288,288,288.0,288.0,25.604,25.604,0.0,0.0,0.0,25.604,25.604,25.604,25.604,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-09-18,2025-09-19,288,288,288.0,288.0,25.604,25.604,0.0,0.0,0.0,25.604,25.604,25.604,25.604,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-09-19,2025-09-20,288,288,288.0,288.0,25.604,25.604,0.0,0.0,0.0,25.604,25.604,25.604,25.604,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-09-20,2025-09-21,288,288,288.0,288.0,25.604,25.604,0.0,0.0,0.0,25.604,25.604,25.604,25.604,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-09-21,2025-09-22,288,288,288.0,288.0,25.604,25.604,0.0,0.0,0.0,25.604,25.604,25.604,25.604,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-09-22,2025-09-23,288,288,288.0,288.0,25.604,25.604,0.0,0.0,0.0,25.604,25.604,25.604,25.604,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-09-23,2025-09-24,288,288,288.0,288.0,25.604,25.604,0.0,0.0,0.0,25.604,25.604,25.604,25.604,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-09-24,2025-09-25,288,288,288.0,288.0,25.604,25.604,0.0,0.0,0.0,25.604,25.604,25.604,25.604,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-09-25,2025-09-26,288,288,288.0,2.9,25.604,27.705,2.101,0.0,5.2233,25.604,25.604,20.2051,43.6536,0.5679,inf,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-09-26,2025-09-27,288,288,2.9,2.9,27.705,21.7393,-5.9657,5.2233,2.6437,20.2051,43.6536,20.1628,31.9018,-1.4386,0.5061,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-09-27,2025-09-28,288,288,2.9,288.0,21.7393,20.1678,-1.5715,2.6437,0.0,20.1628,31.9018,20.1678,20.1678,-0.8392,0.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-09-28,2025-09-29,288,288,288.0,2.9,20.1678,24.9307,4.7629,0.0,5.8691,20.1678,20.1678,19.5209,36.7854,1.1457,inf,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-09-29,2025-09-30,288,288,2.9,2.9,24.9307,24.297,-0.6338,5.8691,1.6268,19.5209,36.7854,23.2779,30.3499,-0.1469,0.2772,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-09-30,2025-10-01,288,288,2.9,2.9,24.297,26.9247,2.6277,1.6268,5.7112,23.2779,30.3499,20.0592,38.9396,0.6247,3.5106,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-10-01,2025-10-02,288,288,2.9,2.9,26.9247,22.3671,-4.5576,5.7112,2.629,20.0592,38.9396,20.8623,32.4964,-1.0234,0.4603,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-10-02,2025-10-03,288,288,2.9,288.0,22.3671,20.8623,-1.5048,2.629,0.0,20.8623,32.4964,20.8623,20.8623,-0.8081,0.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-10-03,2025-10-04,288,288,288.0,288.0,20.8623,20.8623,0.0,0.0,0.0,20.8623,20.8623,20.8623,20.8623,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-10-04,2025-10-05,288,288,288.0,2.9,20.8623,25.0753,4.213,0.0,5.3025,20.8623,20.8623,20.0794,37.3622,1.1217,inf,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-10-05,2025-10-06,288,288,2.9,7.2,25.0753,23.5393,-1.5361,5.3025,1.4772,20.0794,37.3622,22.7417,29.741,-0.394,0.2786,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-10-06,2025-10-07,288,288,7.2,288.0,23.5393,22.8059,-0.7333,1.4772,0.0,22.7417,29.741,22.8059,22.8059,-0.7009,0.0,2.29e-01,2.81e-15,False,True
IPS7100_MHC_001,temperature,day_to_day,2025-10-07,2025-10-08,288,288,288.0,288.0,22.8059,22.8059,0.0,0.0,0.0,22.8059,22.8059,22.8059,22.8059,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-10-08,2025-10-09,288,288,288.0,288.0,22.8059,22.8059,0.0,0.0,0.0,22.8059,22.8059,22.8059,22.8059,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-10-09,2025-10-10,288,288,288.0,6.4,22.8059,25.5271,2.7211,0.0,6.3799,22.8059,22.8059,17.7834,58.0658,0.6021,inf,3.28e-01,1.00e-15,False,True
IPS7100_MHC_001,temperature,day_to_day,2025-10-10,2025-10-11,288,288,6.4,10.5,25.5271,20.7913,-4.7358,6.3799,2.4593,17.7834,58.0658,19.3484,30.2005,-0.9778,0.3855,1.21e-01,3.03e-01,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-10-11,2025-10-12,288,288,10.5,288.0,20.7913,19.3484,-1.4429,2.4593,0.0,19.3484,30.2005,19.3484,19.3484,-0.8283,0.0,8.89e-02,1.00e-15,False,True
IPS7100_MHC_001,temperature,day_to_day,2025-10-12,2025-10-13,288,288,288.0,5.6,19.3484,24.9433,5.5948,0.0,6.2712,19.3484,19.3484,19.3484,41.2774,1.2595,inf,9.30e-02,1.00e-15,False,True
IPS7100_MHC_001,temperature,day_to_day,2025-10-13,2025-10-14,288,288,5.6,9.0,24.9433,22.407,-2.5363,6.2712,2.2523,19.3484,41.2774,21.1271,33.3725,-0.5374,0.3591,3.97e-01,2.49e-01,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-10-14,2025-10-15,288,288,9.0,288.0,22.407,21.1271,-1.2799,2.2523,0.0,21.1271,33.3725,21.1271,21.1271,-0.8022,0.0,1.28e-01,1.00e-15,False,True
IPS7100_MHC_001,temperature,day_to_day,2025-10-15,2025-10-16,288,288,288.0,288.0,21.1271,21.1271,0.0,0.0,0.0,21.1271,21.1271,21.1271,21.1271,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-10-16,2025-10-17,288,288,288.0,288.0,21.1271,21.1271,0.0,0.0,0.0,21.1271,21.1271,21.1271,21.1271,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-10-17,2025-10-18,288,288,288.0,288.0,21.1271,21.1271,0.0,0.0,0.0,21.1271,21.1271,21.1271,21.1271,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-10-18,2025-10-19,288,288,288.0,288.0,21.1271,21.1271,0.0,0.0,0.0,21.1271,21.1271,21.1271,21.1271,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-10-19,2025-10-20,288,288,288.0,288.0,21.1271,21.1271,0.0,0.0,0.0,21.1271,21.1271,21.1271,21.1271,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-10-20,2025-10-21,288,288,288.0,288.0,21.1271,21.1271,0.0,0.0,0.0,21.1271,21.1271,21.1271,21.1271,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-10-21,2025-10-22,288,288,288.0,288.0,21.1271,21.1271,0.0,0.0,0.0,21.1271,21.1271,21.1271,21.1271,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-10-22,2025-10-23,288,288,288.0,288.0,21.1271,21.1271,0.0,0.0,0.0,21.1271,21.1271,21.1271,21.1271,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-10-23,2025-10-24,288,288,288.0,288.0,21.1271,21.1271,0.0,0.0,0.0,21.1271,21.1271,21.1271,21.1271,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-10-24,2025-10-25,288,288,288.0,288.0,21.1271,21.1271,0.0,0.0,0.0,21.1271,21.1271,21.1271,21.1271,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-10-25,2025-10-26,288,288,288.0,288.0,21.1271,21.1271,0.0,0.0,0.0,21.1271,21.1271,21.1271,21.1271,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-10-26,2025-10-27,288,288,288.0,288.0,21.1271,21.1271,0.0,0.0,0.0,21.1271,21.1271,21.1271,21.1271,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-10-27,2025-10-28,288,288,288.0,288.0,21.1271,21.1271,0.0,0.0,0.0,21.1271,21.1271,21.1271,21.1271,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-10-28,2025-10-29,288,288,288.0,288.0,21.1271,21.1271,0.0,0.0,0.0,21.1271,21.1271,21.1271,21.1271,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-10-29,2025-10-30,288,288,288.0,288.0,21.1271,21.1271,0.0,0.0,0.0,21.1271,21.1271,21.1271,21.1271,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-10-30,2025-10-31,288,288,288.0,288.0,21.1271,21.1271,0.0,0.0,0.0,21.1271,21.1271,21.1271,21.1271,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-10-31,2025-11-01,288,288,288.0,288.0,21.1271,21.1271,0.0,0.0,0.0,21.1271,21.1271,21.1271,21.1271,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-11-01,2025-11-02,288,288,288.0,288.0,21.1271,21.1271,0.0,0.0,0.0,21.1271,21.1271,21.1271,21.1271,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-11-02,2025-11-03,288,288,288.0,288.0,21.1271,21.1271,0.0,0.0,0.0,21.1271,21.1271,21.1271,21.1271,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-11-03,2025-11-04,288,288,288.0,288.0,21.1271,21.1271,0.0,0.0,0.0,21.1271,21.1271,21.1271,21.1271,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-11-04,2025-11-05,288,288,288.0,288.0,21.1271,21.1271,0.0,0.0,0.0,21.1271,21.1271,21.1271,21.1271,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-11-05,2025-11-06,288,288,288.0,288.0,21.1271,21.1271,-0.0,0.0,0.0,21.1271,21.1271,21.1271,21.1271,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-11-06,2025-11-07,288,288,288.0,288.0,21.1271,21.1271,0.0,0.0,0.0,21.1271,21.1271,21.1271,21.1271,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-11-07,2025-11-08,288,288,288.0,288.0,21.1271,21.1271,0.0,0.0,0.0,21.1271,21.1271,21.1271,21.1271,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-11-08,2025-11-09,288,288,288.0,288.0,21.1271,21.1271,0.0,0.0,0.0,21.1271,21.1271,21.1271,21.1271,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-11-09,2025-11-10,288,288,288.0,288.0,21.1271,21.1271,0.0,0.0,0.0,21.1271,21.1271,21.1271,21.1271,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-11-10,2025-11-11,288,288,288.0,288.0,21.1271,21.1271,0.0,0.0,0.0,21.1271,21.1271,21.1271,21.1271,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-11-11,2025-11-12,288,288,288.0,288.0,21.1271,21.1271,-0.0,0.0,0.0,21.1271,21.1271,21.1271,21.1271,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-11-12,2025-11-13,288,288,288.0,288.0,21.1271,21.1271,0.0,0.0,0.0,21.1271,21.1271,21.1271,21.1271,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-11-13,2025-11-14,288,288,288.0,288.0,21.1271,21.1271,0.0,0.0,0.0,21.1271,21.1271,21.1271,21.1271,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-11-14,2025-11-15,288,288,288.0,288.0,21.1271,21.1271,0.0,0.0,0.0,21.1271,21.1271,21.1271,21.1271,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-11-15,2025-11-16,288,288,288.0,288.0,21.1271,21.1271,0.0,0.0,0.0,21.1271,21.1271,21.1271,21.1271,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-11-16,2025-11-17,288,288,288.0,288.0,21.1271,21.1271,0.0,0.0,0.0,21.1271,21.1271,21.1271,21.1271,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-11-17,2025-11-18,288,288,288.0,288.0,21.1271,21.1271,0.0,0.0,0.0,21.1271,21.1271,21.1271,21.1271,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-11-18,2025-11-19,288,288,288.0,288.0,21.1271,21.1271,0.0,0.0,0.0,21.1271,21.1271,21.1271,21.1271,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-11-19,2025-11-20,288,288,288.0,288.0,21.1271,21.1271,0.0,0.0,0.0,21.1271,21.1271,21.1271,21.1271,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-11-20,2025-11-21,288,288,288.0,288.0,21.1271,21.1271,0.0,0.0,0.0,21.1271,21.1271,21.1271,21.1271,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,temperature,day_to_day,2025-11-21,2025-11-22,288,288,288.0,288.0,21.1271,21.1271,0.0,0.0,0.0,21.1271,21.1271,21.1271,21.1271,0.0,1.0,1.00e+00,1.00e+00,False,False
